23124369,000120903020,0,0,0,"",18:42:00,18:42:00
23124369,000120913002,1,0,0,"",18:44:00,18:45:00
23124369,000120604001,2,0,0,"",18:48:00,18:49:00
23124369,000120603003,3,0,0,"",18:55:00,18:55:00
23124368,000120903020,0,0,0,"",19:42:00,19:42:00
23124368,000120913002,1,0,0,"",19:44:00,19:45:00
23124368,000120604001,2,0,0,"",19:48:00,19:49:00
23124368,000120603003,3,0,0,"",19:55:00,19:55:00
23124367,000120903020,0,0,0,"",20:42:00,20:42:00
23124367,000120913002,1,0,0,"",20:44:00,20:45:00
23124367,000120604001,2,0,0,"",20:48:00,20:49:00
23124367,000120603003,3,0,0,"",20:55:00,20:55:00
23124366,000120903020,0,0,0,"",21:42:00,21:42:00
23124366,000120913002,1,0,0,"",21:44:00,21:45:00
23124366,000120604001,2,0,0,"",21:48:00,21:49:00
23124366,000120603003,3,0,0,"",21:55:00,21:55:00
23124365,000120903020,0,0,0,"",22:42:00,22:42:00
23124365,000120913002,1,0,0,"",22:44:00,22:45:00
23124365,000120604001,2,0,0,"",22:48:00,22:49:00
23124365,000120603003,3,0,0,"",22:55:00,22:55:00
23124364,000120903020,0,0,0,"",23:42:00,23:42:00
23124364,000120913002,1,0,0,"",23:44:00,23:45:00
23124364,000120604001,2,0,0,"",23:48:00,23:49:00
23124364,000120603003,3,0,0,"",23:55:00,23:55:00
23124323,000200405060,0,0,0,"",5:23:00,5:23:00
23124323,000200417051,1,0,0,"",5:26:00,5:27:00
23124323,000200409015,2,0,0,"",5:29:00,5:30:00
23124323,000201004001,3,0,0,"",5:32:00,5:33:00
23124323,000200802003,4,0,0,"",5:35:00,5:36:00
23124323,000160807006,5,0,0,"",5:38:00,5:39:00
23124323,000160702002,6,0,0,"",5:42:00,5:43:00
23124323,000160904011,7,0,0,"",5:46:00,5:48:00
23124323,000161001008,8,0,0,"",5:52:00,5:53:00
23124323,000141302004,9,0,0,"",5:56:00,5:57:00
23124323,000141301003,10,0,0,"",5:59:00,6:00:00
23124323,000140701022,11,0,0,"",6:03:00,6:05:00
23124323,000140401018,12,0,0,"",6:10:00,6:10:00
23124361,000160904011,0,0,0,"",5:48:00,5:48:00
23124361,000161001008,1,0,0,"",5:52:00,5:53:00
23124361,000141302004,2,0,0,"",5:56:00,5:57:00
23124361,000141301003,3,0,0,"",5:59:00,6:00:00
23124361,000140701022,4,0,0,"",6:03:00,6:05:00
23124361,000140401018,5,0,0,"",6:10:00,6:10:00
23124322,000200405060,0,0,0,"",6:23:00,6:23:00
23124322,000200417051,1,0,0,"",6:26:00,6:27:00
23124322,000200409015,2,0,0,"",6:29:00,6:30:00
23124322,000201004001,3,0,0,"",6:32:00,6:33:00
23124322,000200802003,4,0,0,"",6:35:00,6:36:00
23124322,000160807006,5,0,0,"",6:38:00,6:39:00
23124322,000160702002,6,0,0,"",6:42:00,6:43:00
23124322,000160904011,7,0,0,"",6:46:00,6:48:00
23124322,000161001008,8,0,0,"",6:52:00,6:53:00
23124322,000141302004,9,0,0,"",6:56:00,6:57:00
23124322,000141301003,10,0,0,"",6:59:00,7:00:00
23124322,000140701022,11,0,0,"",7:03:00,7:05:00
23124322,000140401018,12,0,0,"",7:10:00,7:10:00
23124360,000160904011,0,0,0,"",6:48:00,6:48:00
23124360,000161001008,1,0,0,"",6:52:00,6:53:00
23124360,000141302004,2,0,0,"",6:56:00,6:57:00
23124360,000141301003,3,0,0,"",6:59:00,7:00:00
23124360,000140701022,4,0,0,"",7:03:00,7:05:00
23124360,000140401018,5,0,0,"",7:10:00,7:10:00
23124321,000200405060,0,0,0,"",7:23:00,7:23:00
23124321,000200417051,1,0,0,"",7:26:00,7:27:00
23124321,000200409015,2,0,0,"",7:29:00,7:30:00
23124321,000201004001,3,0,0,"",7:32:00,7:33:00
23124321,000200802003,4,0,0,"",7:35:00,7:36:00
23124321,000160807006,5,0,0,"",7:38:00,7:39:00
23124321,000160702002,6,0,0,"",7:42:00,7:43:00
23124321,000160904011,7,0,0,"",7:46:00,7:48:00
